"car_ids","market_ids","make","model","firm_ids","Genmodel_ID","Viz1","Viz2","Viz3","Viz4","Viz5","Viz6","Viz7","Viz8","Viz9","Viz10","Viz11","Viz12","Viz13","Viz14","Viz15","Viz16","Viz17","Viz18","Viz19","Viz20","clustering_ids","shares","quantity","trend","prices","mpg","hp","Gas_emission","wt","len","wid","Engine_size","Fuel_Type","hpwt","eswt","space","mpd","region","demand_instruments0","demand_instruments1","demand_instruments2","demand_instruments3","log_s_s0"
"92_40_2016",2016,"Toyota","Verso",23,"92_40",0.068101867,1.725720211,0.14332495,-0.552064375,-0.994126916,-1.091865758,1.866005823,0.070121966,-0.647561337,1.020693873,-0.421390014,0.87616955,-0.79508603,0.9771462,-1.039153566,0.955532314,0.36807124,0.319445335,0.155909047,0.109185459,526,0.000129551,3.512,8,18.06558,4.1,130,1.54,315.26066,4460,1790,1598,"Petrol",0.412357190396036,0.506882146348358,1.23743081128314,0.822053381083413,"Japan",0.279800531443094,56.5574,8.48223680837273,385.3436,-8.85916693496633
"92_40_2017",2017,"Toyota","Verso",23,"92_40",-0.682132728,-0.075162844,-0.653786971,0.893190032,-0.665882969,0.885256967,1.649947225,1.957002004,1.231139638,0.474493229,-0.106817661,2.003011862,0.331512774,0.577097836,-1.072671072,2.544027334,0.480611978,1.704477281,-0.100900257,0.586886344,526,7.86e-05,2.141,9,19.63566,4.1,130,1.54,315.26066,4460,1790,1598,"Petrol",0.412357190396036,0.506882146348358,1.23743081128314,0.742250556022518,"Japan",0.234213803479576,63.6358,7.76923705557514,352.0093,-9.36729934368019
"92_44_2008",2008,"Toyota","Yaris",23,"92_44",-0.078935888,-0.37772596,-1.04216777,0.439488428,-0.602598672,-0.277730602,0.761745344,-0.31725046,-0.505350268,-0.844999372,-1.978531995,-0.103068202,0.044515166,0.681273836,-1.426569941,0.449120937,-0.172562742,-0.135451809,-0.589356033,0.495757345,527,0.000983343,25.444,0,8.313305,4.7,85,1.41,222.66662,3750,1695,1296,"Petrol",0.381736606950786,0.582036050127316,0.985221784480106,1.14076596464078,"Japan",0.218445436863014,20.23,6.87290927313811,327.91,-6.86566693291812
"92_44_2009",2009,"Toyota","Yaris",23,"92_44",-0.214298311,0.582081559,-0.17511685,-0.210036862,0.275802495,0.7814419,0.815514696,-0.499190897,-0.616413872,-1.581796851,-1.16587463,0.838661497,0.85082383,-0.89507961,0.005070312,-0.916042848,0.084162193,0.129887216,1.448232062,1.308851794,527,0.001024076,26.669,1,9.29218,5.5,68,1.18,217.15507,3785,1695,998,"Petrol",0.313140282656076,0.459579414839359,0.994417187801921,1.40275834707347,"Japan",0.363069206475614,35.58,11.0967878436125,752.84,-6.82230410741442
"92_44_2010",2010,"Toyota","Yaris",23,"92_44",-0.53881398,-0.636433617,-1.030316076,-1.03617641,-0.612862931,-0.309904911,-0.625576206,-0.471984033,-1.019512327,-0.718513949,-0.357605296,0.596615243,-0.511061204,0.564196548,-0.164635496,0.280894332,1.333488925,-0.089406392,0.54516935,0.865728589,527,0.000751143,19.71,2,9.59262,5.5,68,1.18,217.15507,3785,1695,998,"Petrol",0.313140282656076,0.459579414839359,0.994417187801921,1.15762435165835,"Japan",0.535543478250292,28.59,7.55494702644866,525.9189,-7.12875123955632
"92_44_2011",2011,"Toyota","Yaris",23,"92_44",-0.743810391,-0.812176657,-0.106247522,-0.060381498,0.222430022,-0.148604234,0.020340515,1.73211837,-0.573777324,0.391833432,0.996761645,-0.263723688,0.593406178,0.419074759,-0.531949288,0.0763768,-0.117091335,0.46222285,-0.98364051,0.563131264,527,0.000623992,16.479,3,10.02182,5.5,68,1.18,217.15507,3785,1695,998,"Petrol",0.313140282656076,0.459579414839359,0.994417187801921,0.970928737244568,"Japan",0.202948843867224,14.73,8.10152830952937,408.2089,-7.31561762338919
"92_44_2012",2012,"Toyota","Yaris",23,"92_44",1.355985257,1.81307683,-0.638995718,-1.279483103,0.213520542,0.378354732,1.201051168,0.785018462,2.138598491,0.060345795,0.116977209,0.62431121,0.035614067,0.298984028,0.976967683,0.181940443,0.247707403,0.959223419,-0.215354049,0.493952467,527,0.001043125,27.768,4,10.470095,5.8,68,1.11,209.4389,3885,1695,998,"Petrol",0.324677029911826,0.476511288017651,1.02068976872139,0.977992076525715,"Japan",0.472324687537219,37.7181,8.58335551789768,527.4476,-6.79675714449928
"92_44_2013",2013,"Toyota","Yaris",23,"92_44",0.669209339,0.138365762,-0.656328488,0.310033819,2.950861045,-0.117172004,-0.39157445,0.310600953,0.161413923,2.015809313,1.74720611,0.838717199,-0.34243602,0.152354557,-1.147041822,-0.462653108,-0.73984468,-0.328506239,-0.51887124,0.938543465,527,0.001092413,29.127,5,10.731575,5.8,68,1.11,209.4389,3885,1695,998,"Petrol",0.324677029911826,0.476511288017651,1.02068976872139,0.964321053422084,"Japan",0.453775488267956,35.7481,8.18661100485038,466.9876,-6.74112148861712
"92_44_2014",2014,"Toyota","Yaris",23,"92_44",-1.06504588,-0.847195149,-2.088779369,-0.886552705,0.06672215,1.4873954,-1.091984157,-0.916038323,0.213096023,-1.334067988,2.152932675,0.918285655,1.486739196,-0.613590832,0.73951658,-0.815957714,-2.048881409,-1.017508734,-0.294038445,0.407564419,527,0.001093177,29.225,6,10.995,5.8,68,1.11,209.4389,3885,1695,998,"Petrol",0.324677029911826,0.476511288017651,1.02068976872139,1.00130911937785,"Japan",0.512681262028435,32.3781,9.64995512892863,430.9786,-6.7332775523052
"92_44_2015",2015,"Toyota","Yaris",23,"92_44",-0.024110511,-0.514716291,0.649417907,-1.630615768,0.071655933,1.896357128,-0.140106644,-1.97305741,2.215439503,0.002993142,0.568995196,-1.159123594,0.907731447,-0.894415809,-2.094399635,0.155430457,-0.69675818,-1.01355584,1.466248114,0.096834196,527,0.00114712,31.025,7,11.97,6.5,68,0.99,229.28048,3950,1695,998,"Petrol",0.29657997924638,0.435274734246893,1.03776694631905,1.28774105384802,"Japan",0.679085803070771,54.7541,13.1167377487911,810.1044,-6.67988884142764
"92_44_2016",2016,"Toyota","Yaris",23,"92_44",0.759549557,1.348424341,1.271197858,1.915262088,-0.936873529,0.759478998,1.136527412,-0.227008926,-0.066415475,0.802377726,0.260083238,0.207379547,0.296081981,-0.362578785,0.944550861,-0.379372702,-1.414631327,-0.813532758,0.02743691,0.055964635,527,0.001054631,28.59,8,12.05379,6.5,68,0.99,229.28048,3950,1695,998,"Petrol",0.29657997924638,0.435274734246893,1.03776694631905,1.30325536025419,"Japan",0.725790967506323,51.2774,14.7361071928933,824.3516,-6.76229533927642
"92_44_2017",2017,"Toyota","Yaris",23,"92_44",0.888889128,0.617470096,-1.607580739,1.613811019,1.124273673,0.189963844,1.620393818,0.309043493,-0.513345097,-2.258275341,0.388604963,-0.408581316,1.141944315,0.582024219,-1.194862625,-0.962772661,-0.307940405,0.542137038,-0.393496909,-0.600065848,527,0.000942702,25.666,9,12.37698,6.5,68,0.99,229.28048,3950,1695,998,"Petrol",0.29657997924638,0.435274734246893,1.03776694631905,1.17673868637716,"Japan",0.659050907367791,46.2598,13.502141546817,846.4573,-6.88292082314979
"92_6_2008",2008,"Toyota","AYGO",23,"92_6",0.287587638,2.307760544,-0.774263677,1.062567022,-0.08839608,-1.210376235,-1.016455491,0.268274318,1.293866794,-0.137152096,-2.32123529,2.755415311,1.203321194,-0.136753813,-0.471015645,-0.263873304,0.486540139,-0.053724074,1.661149083,-0.8584397,535,0.000492019,12.731,0,5.916295,6.1,67,1.08,181.88115,3405,1615,998,"Petrol",0.368372423420459,0.548709968020325,0.852359250263904,1.48056859240611,"Japan",0.240631432114501,59.99,7.2099439793917,1287.19,-7.5581075904112
"92_6_2009",2009,"Toyota","AYGO",23,"92_6",0.811401504,1.964423594,-0.308130368,-1.114356661,0.977217912,0.336116883,-1.135310999,-1.757527154,0.52155992,-0.74028807,-1.182518206,-0.817665734,-0.516530729,-0.445528448,-0.468449901,1.396237491,-0.604305131,-0.254165928,-0.861657259,-2.199762582,535,0.000516397,13.448,1,7.43894,6.2,67,1.06,176.3696,3415,1615,998,"Petrol",0.379884061652348,0.565857154520961,0.85486250797393,1.58129122761009,"Japan",0.222485487085051,59.03,8.43400057115551,1365.55,-7.50697427950422
"92_6_2010",2010,"Toyota","AYGO",23,"92_6",-0.575697015,0.13104553,0.629121756,0.338417434,-0.515054831,-1.29870113,1.909626552,0.430326428,0.965073385,-1.091179047,0.307495784,-0.349451958,-1.165444972,1.328884761,0.311270979,-0.106382006,-0.257854524,-2.083172793,-1.018477628,0.103051215,535,0.000469703,12.325,2,7.67946,6.2,67,1.06,176.3696,3415,1615,998,"Petrol",0.379884061652348,0.565857154520961,0.85486250797393,1.30495836005123,"Japan",0.338030463474456,49.38,5.50232800073965,1013.5669,-7.59824670590907
"92_6_2011",2011,"Toyota","AYGO",23,"92_6",1.028083423,-0.650295221,0.555289563,0.203978722,-1.755207426,-0.253058,-0.41252309,0.097030957,0.942359952,0.09790937,-1.142719525,-0.631650238,-0.44504174,-1.226403283,-0.768061735,-0.472917949,-0.902571756,2.715326579,1.416262156,0.514795598,535,0.000493241,13.026,3,8.02306,6.2,67,1.06,176.3696,3415,1615,998,"Petrol",0.379884061652348,0.565857154520961,0.85486250797393,1.09450148562115,"Japan",0.0823119256840649,24.32,5.91727823144326,827.4669,-7.55075727275274
"92_6_2012",2012,"Toyota","AYGO",23,"92_6",0.210479803,-0.415439692,0.598003217,-0.35538946,0.422839404,-0.377116306,0.827823138,-1.061976909,-0.234353063,-0.818000413,-0.107394466,1.257708118,0.721219202,-0.207853613,0.169699309,-0.917853567,-0.255095829,-1.003034267,0.187905497,-0.461170714,535,0.000558527,14.868,4,8.202135,6.5,68,0.99,176.3696,3430,1615,998,"Petrol",0.385553973020294,0.565857154520961,0.858617394538969,1.09602560300296,"Japan",0.273974987892986,61.6721,6.65630980137495,1018.1616,-7.42143047779667
"92_6_2013",2013,"Toyota","AYGO",23,"92_6",-1.044936082,0.333638898,-0.910540343,-1.339909456,-0.413344043,1.567548632,0.456726835,1.456879527,-1.099973266,-0.36142711,0.975357223,0.666497328,0.170658543,0.655836256,0.482774255,-0.050941715,0.819820656,-0.425268054,0.894488027,0.403827718,535,0.000567903,15.142,5,8.406975,6.5,68,0.99,176.3696,3430,1615,998,"Petrol",0.385553973020294,0.565857154520961,0.858617394538969,1.08070462883509,"Japan",0.269782507703799,56.2721,6.18266510832213,925.1516,-7.39531514905903
"92_6_2014",2014,"Toyota","AYGO",23,"92_6",-0.722278611,0.275267345,1.456245465,-0.612764814,0.336020122,0.462927276,-0.319983658,0.677067558,-0.948943453,0.633736653,0.107136392,1.170499909,-0.413195982,-0.177598569,0.88435431,1.684087972,-2.469268627,0.463470765,2.044409142,0.105970111,535,0.000719197,19.227,6,8.7,6.5,68,0.99,176.3696,3430,1615,998,"Petrol",0.385553973020294,0.565857154520961,0.858617394538969,1.12215677171656,"Japan",0.297463093276192,50.4521,7.34268323756414,853.0786,-7.1519856551394
"92_6_2015",2015,"Toyota","AYGO",23,"92_6",-0.461601552,-0.039869063,0.082688555,-0.437349394,-0.443080875,-1.054146499,1.06178243,-0.423832544,-0.501111514,1.219249373,0.305478783,-0.259114484,0.389541883,-2.16786667,1.555310421,0.321906311,1.561373146,1.719690332,-1.563882659,0.48968053,535,0.000850588,23.005,7,9.135,6.79,68,0.95,185.18808,3455,1615,998,"Petrol",0.367194260019327,0.538911575734248,0.864875538814035,1.34519411625047,"Japan",0.363779409592068,66.8935,9.21099034234059,1041.42,-6.97897069880309
"92_6_2016",2016,"Toyota","AYGO",23,"92_6",1.011290033,-0.479383808,1.646505814,2.484378954,-0.808191115,-0.893343188,-2.484031129,0.218487857,0.102620344,0.571833922,-0.875247859,1.921668975,-1.100849518,0.61153943,-0.180340673,-0.121475499,1.297902291,1.347249363,-0.479182407,0.193768011,535,0.000812535,22.027,8,9.198945,6.79,68,0.95,185.18808,3455,1615,998,"Petrol",0.367194260019327,0.538911575734248,0.864875538814035,1.36140059940399,"Japan",0.399559108577664,63.9011,10.1723268492263,1060.7219,-7.02308257077287
"92_6_2017",2017,"Toyota","AYGO",23,"92_6",-0.462502285,1.098474066,-1.300092898,0.402371588,0.542143605,0.426223408,-0.194737051,0.247688126,0.296543704,-0.145613321,-1.042390236,-0.632865348,-0.4385098,-1.197771642,-1.120696089,-1.289070796,-1.687465033,0.130137811,-0.383170337,1.36465897,535,0.000756042,20.584,9,9.44559,6.79,68,0.95,185.18808,3455,1615,998,"Petrol",0.367194260019327,0.538911575734248,0.864875538814035,1.22923933546168,"Japan",0.345720787241245,57.4219,9.27843025452159,1084.0659,-7.10357411292342
"92_8_2016",2016,"Toyota","C-HR",23,"92_8",-0.483554152,0.517047471,-0.539989271,0.767304746,-0.505242537,-0.644711696,0.987680539,-0.873028187,1.032244679,-0.121139423,-1.089753505,1.153640928,2.759906372,-0.573039325,-0.628747449,-2.456613363,0.04031223,0.761737409,1.544992194,1.27953549,536,1.78e-05,0.482,8,22.380575,3.98,113,1.35,291.00984,4360,1795,1197,"Petrol",0.388303020956267,0.411326297420046,1.21306473623571,0.797993282124874,"Japan",0.334953177895805,61.9622,9.26307133818992,434.4572,-10.844043103674
"92_8_2017",2017,"Toyota","C-HR",23,"92_8",-0.855780799,-0.378826056,-0.641297408,-2.224845237,-0.203796503,0.946986132,1.982629,-0.586016942,2.338537583,2.24087411,-1.714485421,-0.332221043,0.449885656,0.055947926,0.578891826,0.447552102,1.978844878,0.986901293,0.255517212,-1.095125204,536,0.000477999,13.014,9,22.98065,3.98,113,1.35,291.00984,4360,1795,1197,"Petrol",0.388303020956267,0.411326297420046,1.21306473623571,0.720526149504786,"Japan",0.284971579548894,69.6454,8.45727863036225,396.2341,-7.5620624026763
"94_1_2013",2013,"Vauxhall","ADAM",7,"94_1",0.272820632,-0.646644152,-0.034784912,0.962464295,-0.877312218,-1.096114358,-0.164316069,-0.815459058,0.132800068,0.20288735,-2.25360976,-0.938857617,1.866891814,1.52879285,0.467576117,1.259398126,-0.348294889,-0.492299674,1.410319448,-2.358727322,538,0.000285902,7.623,5,11.874175,5.7,69,1.15,242.728662,3698,1966,1229,"Petrol",0.284268035886096,0.506326690005814,1.12689501083321,0.947694828363083,"United Kingdom",0.152382850180313,24.85,10.9185114032784,428.6217,-8.08161668379189
"94_1_2014",2014,"Vauxhall","ADAM",7,"94_1",-0.179546981,0.169918217,-0.812383644,-0.649160904,-2.113805153,0.2756001,-0.717268747,1.178874485,0.430221673,-0.441519333,0.186940489,0.718887516,1.140181537,-1.122047676,-0.349927426,-0.346636046,0.034893129,-0.483661662,-0.406557379,-0.457782444,538,0.00049424,13.213,6,12.055,5.7,69,1.15,242.728662,3698,1966,1229,"Petrol",0.284268035886096,0.506326690005814,1.12689501083321,0.984045169043751,"United Kingdom",0.129712348221518,23.4,12.6977793074078,396.4347,-7.5270997378164
"94_1_2015",2015,"Vauxhall","ADAM",7,"94_1",0.718183833,-1.036665044,-1.544301348,0.64561361,1.088099093,-1.159290658,-0.023570433,-1.021962515,1.147436859,1.688414466,-1.647734581,0.970193323,0.004861136,-0.829857057,0.816856402,0.393912078,0.046516856,-0.808067823,-0.13669062,-0.144013655,538,0.000391555,10.59,7,12.055,5.7,69,1.15,242.728662,3698,1966,1229,"Petrol",0.284268035886096,0.506326690005814,1.12689501083321,1.12924984722057,"United Kingdom",0.0797037231452581,13.98,14.7012009381156,392.0465,-7.7547725829578
"94_1_2016",2016,"Vauxhall","ADAM",7,"94_1",1.652791545,0.428737955,0.583972542,-1.478643137,0.733587249,0.761952307,-0.161702945,2.027051171,0.384605446,0.047965446,-1.130099632,-0.039767385,-0.817131889,-1.017194021,-0.132681626,-1.286291714,-0.615918111,0.600951644,0.283617653,1.766373995,538,0.000338264,9.17,8,13.408205,5.7,69,1.15,242.728662,3698,1966,1229,"Petrol",0.284268035886096,0.506326690005814,1.12689501083321,1.1428547005306,"United Kingdom",0.099751365360956,19.2781,16.4720319199289,389.2149,-7.89941490527288
"94_1_2017",2017,"Vauxhall","ADAM",7,"94_1",-1.275367513,0.326466879,1.075020387,-0.761271329,2.836149506,1.652072972,1.591746917,0.109904648,0.339286502,0.620557593,1.039907092,-1.732934221,-1.293998249,1.245758311,1.303643828,1.471858781,0.709494079,-0.771744973,-1.950641142,1.103968171,538,0.000262984,7.16,9,13.76771,5.7,69,1.15,242.728662,3698,1966,1229,"Petrol",0.284268035886096,0.506326690005814,1.12689501083321,1.03190930959228,"United Kingdom",0.0771124077207521,13.4407,15.125276116217,406.6524,-8.15957784929011
"94_10_2017",2017,"Vauxhall","Crossland X",7,"94_10",0.227117638,2.26592186,0.548058521,0.652499014,1.313047603,-0.554763462,0.237466025,0.578964484,-0.368186111,-1.482106105,-0.572628404,0.010529078,0.99203429,-0.845246224,-1.293235675,0.527647864,-0.171238218,-1.28737614,-0.238848563,0.142396011,539,8.91e-05,2.425,9,17.52113,4.22,79,1.17,267.640868,4212,1976,1199,"Petrol",0.295171662647574,0.447988384195496,1.29005533336651,0.76397496254025,"United Kingdom",0.0626710934599651,12.5231,14.2138576772462,359.9436,-9.24191170863859
"94_13_2008",2008,"Vauxhall","Insignia",7,"94_13",-2.262088949,1.132702157,-0.365196234,-0.115230481,0.618167934,2.004329916,-2.6509583,-1.408523972,-0.683555487,-0.745145817,-1.202654814,-0.086817689,-0.492215379,-0.542097197,-0.814133758,-0.441891508,0.947518583,0.279807981,0.287980439,1.210330209,540,9.35e-06,0.242,0,15.87278,3.7,138,1.78,339.070556,4830,2084,1796,"Petrol",0.406994938245242,0.529683267455402,1.56019140538479,0.89804980195125,"United Kingdom",0.0800272920766059,11.68,6.55677389884845,174.86,-11.5212485807434
"94_13_2009",2009,"Vauxhall","Insignia",7,"94_13",0.949615272,0.365816726,0.503733751,0.383249817,0.145500654,-0.179627267,-0.515183723,1.96835156,1.103414066,1.349863305,1.478908346,2.087378448,0.109613346,1.030703525,1.463564499,-1.754306751,-0.215127708,-0.886937089,0.386444432,-0.242997841,540,0.000764189,19.901,1,16.22884,3.7,138,1.78,339.070556,4830,2084,1796,"Petrol",0.406994938245242,0.529683267455402,1.56019140538479,0.94367379712215,"United Kingdom",0.471052092597346,13.91,7.66757702435045,236.67,-7.11503498823825
"94_13_2010",2010,"Vauxhall","Insignia",7,"94_13",-2.127759652,0.823701384,0.441434344,1.450120595,0.227700898,-0.214504549,-1.392366893,-0.54265007,-1.438184376,0.095954892,0.323137264,-1.119815445,-1.075187058,-0.593279214,-0.569067538,-0.192044075,-1.565674306,-0.096233575,0.362515987,1.047307294,540,0.000933537,24.496,2,15.88191,3.9,138,1.69,350.314118,4830,2084,1796,"Petrol",0.393932168043539,0.512682734642171,1.56019140538479,0.820860903903196,"United Kingdom",0.056545378133105,13.07,5.56898332608991,218.3349,-6.91136668800157
"94_13_2011",2011,"Vauxhall","Insignia",7,"94_13",1.322846416,0.612038529,1.031737231,-2.854417235,1.192401357,-0.831582917,-0.558316483,-0.00342536,-0.207524055,0.231538505,-0.76119377,1.351278586,1.501983144,0.059569158,-0.143766514,-1.199559584,0.237182582,1.596984785,-0.821326992,0.961327319,540,0.001299368,34.315,3,16.59251,3.9,138,1.69,350.314118,4830,2084,1796,"Petrol",0.393932168043539,0.512682734642171,1.56019140538479,0.688476740955239,"United Kingdom",0.066520042111913,16.25,5.70104076882391,247.1049,-6.58212189977123
"94_13_2012",2012,"Vauxhall","Insignia",7,"94_13",-0.295641582,0.732207104,0.970128708,1.212669573,-0.372928434,0.338891941,0.741108149,1.976295495,0.55895432,-1.282337609,-0.276225334,-1.191540612,0.854746591,0.107462135,-0.682079537,0.22493075,0.492042975,-0.145151218,-2.065385323,0.189499404,540,0.000992149,26.411,4,17.072165,3.9,138,1.69,350.314118,4830,2084,1796,"Petrol",0.393932168043539,0.512682734642171,1.56019140538479,0.657615361801774,"United Kingdom",0.0665555208190809,11.21,6.70757629192224,317.8997,-6.84686014129673
"94_13_2013",2013,"Vauxhall","Insignia",7,"94_13",0.197793828,-0.959665872,0.454415097,0.275944718,0.47863108,-0.53187849,-0.533657726,-0.465717594,0.219879132,-0.419467541,-0.92448906,-0.752388861,1.257171456,1.587080501,-1.66248815,-0.641149933,-0.354896531,-2.114885958,1.730087366,-1.794764804,540,0.000914451,24.382,5,17.498525,3.9,138,1.69,350.314118,4830,2084,1796,"Petrol",0.393932168043539,0.512682734642171,1.56019140538479,0.648422777301057,"United Kingdom",0.0752264176723489,23.05,6.21478160434686,361.0497,-6.91894189334516
"94_13_2014",2014,"Vauxhall","Insignia",7,"94_13",0.688986796,-0.483849262,-0.999224484,0.852957091,1.219136074,1.4421791,0.496569956,-0.585777634,2.12902068,-1.113519935,0.45537752,-0.293412132,1.290567611,1.964719388,-1.723773307,0.08100875,-0.523078466,0.537505262,1.399504499,1.691004918,540,0.001041296,27.838,6,18.244,6.2,128,1.19,383.824342,4842,2084,1956,"Diesel",0.33348588401931,0.509608116517008,1.56406765732364,1.02179748988195,"United Kingdom",0.0621181265582144,40.55,9.62451982359755,645.2947,-6.78189959681035
"94_13_2015",2015,"Vauxhall","Insignia",7,"94_13",0.171848866,-1.36995207,0.842220592,0.921606887,-0.179097815,1.544959186,-1.894359419,-1.454812495,-0.10045257,-0.611064075,0.946453903,-1.559425302,-1.475648748,0.525146775,1.00736175,0.786111062,-0.640867223,-0.66720431,-0.269555073,1.279150015,540,0.001128855,30.531,7,18.244,6.2,128,1.19,383.824342,4842,2084,1956,"Diesel",0.33348588401931,0.509608116517008,1.56406765732364,1.18597637497392,"United Kingdom",0.0366230171195435,23.13,11.2495602653453,633.0665,-6.6959394501738
